"","province","city","year","region","acre_total","acre_corn","acre_soy","share_corn","share_soy"
"1285","Hebei","zhangjiakou",2016,"张家口市",698.66,169.3,9.5,0.242321014513497,0.0135974579910114
"1286","Hebei","zhangjiakou",2017,"张家口市",718.3396,190.5,9,0.265194902244008,0.012528893019402
"1287","Hebei","zhangjiakou",2018,"张家口市",670.404,183.9,7.24,0.274312205774429,0.0107994582371227
"1288","Hebei","zhangjiakou",2019,"张家口市",663.659,186.5,5.8,0.281017811858198,0.00873942792910214
"1289","Hebei","zhangjiakou",2020,"张家口市",655.88051,187.3,4.3,0.285570309140609,0.00655607223334019
"1290","Hebei","zhangjiakou",2021,"张家口市",663.36406,190.42,3.66101897548137,0.287052029921549,0.00551886844077951
"1291","Hebei","chengde",2007,"承德市",317.096,149.448,12.852,0.47130206625123,0.0405303125867245
"1292","Hebei","chengde",2008,"承德市",317.028,146.532,12.569,0.46220523108369,0.0396463403863381
"1293","Hebei","chengde",2009,"承德市",335.348,161.575,11.536,0.48181292269523,0.0344000858809356
"1294","Hebei","chengde",2010,"承德市",359.668,176.539,9.898,0.490838773535594,0.0275198238375391
"1295","Hebei","chengde",2011,"承德市",368.4,180.857,9.319,0.49092562432139,0.0252958740499457
"1296","Hebei","chengde",2012,"承德市",379.1,186.231,8.583,0.491245054075442,0.0226404642574519
"1297","Hebei","chengde",2013,"承德市",382.958,188.579,8.254,0.492427368014247,0.0215532773828984
"1298","Hebei","chengde",2014,"承德市",388.523,190.866,7.647,0.491260491656865,0.0196822324547067
"1299","Hebei","chengde",2015,"承德市",397.276,193,7.63,0.485808354896848,0.0192057914397044
"1300","Hebei","chengde",2016,"承德市",397.919,179,7.57,0.449840294130212,0.0190239722154509
"1301","Hebei","chengde",2017,"承德市",367.23994,166.97,3.55,0.454661875829737,0.00966670455288714
"1302","Hebei","chengde",2018,"承德市",374.433,167.16,5.05,0.446435009734719,0.0134870591000259
"1303","Hebei","chengde",2019,"承德市",386.229,168.6,4.9,0.436528587962064,0.0126867739087433
"1304","Hebei","chengde",2020,"承德市",397.71121,167.9,4.7,0.422165621129965,0.0118176201269258
"1305","Hebei","chengde",2021,"承德市",401.53453,174.333333333333,4.41174219976917,0.43416772483635,0.0109872050101623
"1306","Hebei","cangzhou",2007,"沧州市",1060.497,393.527,41.448,0.371077900267516,0.0390835617639654
"1307","Hebei","cangzhou",2008,"沧州市",1098.05,397.4,43.671,0.361914302627385,0.039771412959337
"1308","Hebei","cangzhou",2009,"沧州市",1100.068,420.533,34.683,0.382279095474098,0.0315280509932113
"1309","Hebei","cangzhou",2010,"沧州市",1135.923,446.229,31.767,0.392833845251835,0.0279658040201669
"1310","Hebei","cangzhou",2011,"沧州市",1158.7,452.672,31.135,0.390672305169587,0.0268706308794338
"1311","Hebei","cangzhou",2012,"沧州市",1151.7,452.672,26.275,0.393046800382044,0.0228141008943301
"1312","Hebei","cangzhou",2013,"沧州市",1135.515,455.334,24.539,0.400993381857571,0.0216104586905501
"1313","Hebei","cangzhou",2014,"沧州市",1131.393,466.948,22.94,0.412719541308811,0.0202758899869453
"1314","Hebei","cangzhou",2015,"沧州市",1100.766,480.4,20.25,0.436423363366964,0.0183962804083702
"1315","Hebei","cangzhou",2016,"沧州市",1097.772,483.3,13.25,0.440255353570687,0.012069901582478
"1316","Hebei","cangzhou",2017,"沧州市",1024.7583,511.8,6.11,0.499434842342824,0.00596238156841472
"1317","Hebei","cangzhou",2018,"沧州市",985.989,499,8.59,0.506090838741609,0.00871206473905895
"1318","Hebei","cangzhou",2019,"沧州市",984.746,509,6.3,0.516884557032981,0.00639758881985812
"1319","Hebei","cangzhou",2020,"沧州市",970.4543,524.5,6.6,0.540468520774239,0.00680093848829358
"1320","Hebei","cangzhou",2021,"沧州市",982.45166,528.866679296693,4.40086965603329,0.538313182041642,0.00447947704219187
"1321","Hebei","shijiazhuang",2007,"石家庄市（含辛集市）",1014.354,319.919,21.895,0.315391865167387,0.0215851665197751
"1322","Hebei","shijiazhuang",2008,"石家庄市（含辛集市）",1007.672,326.42,19.881,0.323934772425948,0.0197296342460642
"1323","Hebei","shijiazhuang",2009,"石家庄市（含辛集市）",995.547,333.825,17.356,0.33531817181911,0.0174336319631318
"1324","Hebei","shijiazhuang",2010,"石家庄市（含辛集市）",1020.557,342.077,14.567,0.335186569686945,0.0142735780559048
"1325","Hebei","shijiazhuang",2011,"石家庄市（含辛集市）",1011.1,339.912,12.795,0.336180397586787,0.0126545346652161
"1326","Hebei","shijiazhuang",2012,"石家庄市（含辛集市）",1009.5,339.912,12.809,0.336713224368499,0.0126884596334819
"1327","Hebei","shijiazhuang",2013,"石家庄市（含辛集市）",1006.876,339.173,13.867,0.336856772830021,0.0137723016538283
"1328","Hebei","shijiazhuang",2014,"石家庄市（含辛集市）",1005.134,336.891,14.857,0.335170236008333,0.0147811137619462
"1329","Hebei","shijiazhuang",2015,"石家庄市（含辛集市）",1002.839,338.6,13.3,0.3376414359633,0.0132623481934787
"1330","Hebei","shijiazhuang",2016,"石家庄市（含辛集市）",998.987,321.8,13.8,0.322126313956037,0.013813993575492
"1331","Hebei","shijiazhuang",2017,"石家庄市（含辛集市）",914.68561,405.2,14.96,0.442993740767388,0.0163553464014811
"1332","Hebei","shijiazhuang",2018,"石家庄市（含辛集市）",911.663,381.1,24.6,0.418027275429627,0.0269836551444997
"1333","Hebei","shijiazhuang",2019,"石家庄市（含辛集市）",891.734,358.6,3.55,0.402137857253396,0.00398100778931834
"1334","Hebei","shijiazhuang",2020,"石家庄市（含辛集市）",896.25978,359,36.3,0.400553509162265,0.0405016500907806
"1335","Hebei","shijiazhuang",2021,"石家庄市（含辛集市）",896.93572,371.626666666667,27.1731529564512,0.414329208191939,0.0302955410856546
"1336","Hebei","qinhuangdao",2007,"秦皇岛市",206.036,78.088,7.768,0.379001727853385,0.0377021491389854
"1337","Hebei","qinhuangdao",2008,"秦皇岛市",211.716,79.936,8.336,0.377562394906384,0.0393735003495248
"1338","Hebei","qinhuangdao",2009,"秦皇岛市",213.825,82.389,8.219,0.385310417397404,0.0384379749795393
"1339","Hebei","qinhuangdao",2010,"秦皇岛市",220.747,89.892,7.289,0.407217312126552,0.0330197012869937
"1340","Hebei","qinhuangdao",2011,"秦皇岛市",222.3,90.873,6.921,0.408785425101215,0.0311336032388664
"1341","Hebei","qinhuangdao",2012,"秦皇岛市",221.7,90.873,7.046,0.409891745602165,0.0317816869643663
"1342","Hebei","qinhuangdao",2013,"秦皇岛市",219.654,93.012,6.636,0.423447786063536,0.0302111502635964
"1343","Hebei","qinhuangdao",2014,"秦皇岛市",220.15,95.846,6.234,0.435366795366795,0.0283170565523507
"1344","Hebei","qinhuangdao",2015,"秦皇岛市",220.179,101,5.78,0.458717679706057,0.0262513682049605
"1345","Hebei","qinhuangdao",2016,"秦皇岛市",213.531,86.46,6.4,0.404906079210981,0.0299722288567
"1346","Hebei","qinhuangdao",2017,"秦皇岛市",193.64385,92.5,2.59,0.477681062424652,0.0133750697478903
"1347","Hebei","qinhuangdao",2018,"秦皇岛市",197.689,84.6,4.78,0.427944903358305,0.0241793928847837
"1348","Hebei","qinhuangdao",2019,"秦皇岛市",194.357,82.2,4.4,0.422933056180122,0.022638752398936
"1349","Hebei","qinhuangdao",2020,"秦皇岛市",196.55046,84,4.3,0.42737116972405,0.0218773336882549
"1350","Hebei","qinhuangdao",2021,"秦皇岛市",197.21709,85.8872666666667,3.76751633420958,0.435496065106055,0.0191033968415697
"1351","Hebei","hengshui",2007,"衡水市",846.615,256.894,13.827,0.303436627038264,0.0163320990060417
"1352","Hebei","hengshui",2008,"衡水市",833.055,261.103,13.874,0.313428285047206,0.0166543625570941
"1353","Hebei","hengshui",2009,"衡水市",840.595,267.408,13.384,0.318117523896764,0.0159220552108923
"1354","Hebei","hengshui",2010,"衡水市",850.167,277.866,11.558,0.326836962620285,0.0135949760458827
"1355","Hebei","hengshui",2011,"衡水市",854.7,285.701,8.363,0.334270504270504,0.00978471978471978
"1356","Hebei","hengshui",2012,"衡水市",852.7,285.701,7.269,0.335054532660959,0.00852468629060631
"1357","Hebei","hengshui",2013,"衡水市",846.131,285.742,6.624,0.337704208922732,0.00782857500788885
"1358","Hebei","hengshui",2014,"衡水市",844.304,289.966,6.05,0.343437908620592,0.00716566544751653
"1359","Hebei","hengshui",2015,"衡水市",814.073,193,5.99,0.237079475673558,0.00735806248333995
"1360","Hebei","hengshui",2016,"衡水市",805.323,179,4.8,0.222271063908519,0.00596034137855246
"1361","Hebei","hengshui",2017,"衡水市",897.70236,365,6.56,0.406593561812626,0.00730754456298856
"1362","Hebei","hengshui",2018,"衡水市",869.623,362.78,5.46,0.417169279101404,0.00627858278817373
"1363","Hebei","hengshui",2019,"衡水市",861.094,368,5.5,0.427363330832638,0.00638722369450954
"1364","Hebei","hengshui",2020,"衡水市",866.02049,366.6,4.6,0.423315619241295,0.00531165261459345
"1365","Hebei","hengshui",2021,"衡水市",867.28194,368.681266666667,2.79495555219822,0.425099670202595,0.00322266084798009
"1366","Hebei","xingtai",2007,"邢台市",985.802,276.907,14.938,0.28089514933019,0.0151531443433874
"1367","Hebei","xingtai",2008,"邢台市",988.159,295.106,12.975,0.298642222557301,0.0131304779898781
"1368","Hebei","xingtai",2009,"邢台市",1002.978,311.321,11.577,0.310396638809625,0.0115426260595945
"1369","Hebei","xingtai",2010,"邢台市",1012.508,316.423,11.071,0.312514073962872,0.010934234593702
"1370","Hebei","xingtai",2011,"邢台市",1021.3,320.622,10.536,0.31393518065211,0.0103162635856262
"1371","Hebei","xingtai",2012,"邢台市",1019.6,320.622,10.613,0.314458611220086,0.0104089839152609
"1372","Hebei","xingtai",2013,"邢台市",1018.702,325.939,10.352,0.319955197889079,0.0101619511888658
"1373","Hebei","xingtai",2014,"邢台市",1018.967,327.282,9.774,0.321189989469728,0.00959206726027438
"1374","Hebei","xingtai",2015,"邢台市",1024.421,338.7,9.54,0.330625787640042,0.00931257754380279
"1375","Hebei","xingtai",2016,"邢台市",1029.163,344.15,9.27,0.334397952510924,0.00900731954024775
"1376","Hebei","xingtai",2017,"邢台市",999.70081,397.2,4.9,0.397318873833862,0.00490146646975309
"1377","Hebei","xingtai",2018,"邢台市",977.746,390.9,6.33,0.399797084314331,0.00647407404377006
"1378","Hebei","xingtai",2019,"邢台市",970.42,386.4,6.2,0.398178108447889,0.00638898621215556
"1379","Hebei","xingtai",2020,"邢台市",968.01536,389.9,6.4,0.402782864933052,0.00661146533873182
"1380","Hebei","xingtai",2021,"邢台市",961.15071,391.261080666667,5.83042923109156,0.407075681884131,0.00606609262255194
"1381","Hebei","handan",2007,"邯郸市",1080.2,326.897,17.905,0.302626365487873,0.0165756341418256
"1382","Hebei","handan",2008,"邯郸市",1076.019,315.247,17.916,0.292975309915531,0.0166502636105868
"1383","Hebei","handan",2009,"邯郸市",1070.786,322.005,16.769,0.300718350818931,0.0156604587658038
"1384","Hebei","handan",2010,"邯郸市",1079.796,335.553,12.76,0.310755920562773,0.0118170469236782
"1385","Hebei","handan",2011,"邯郸市",1077.5,336.812,11.136,0.312586542923434,0.0103350348027842
"1386","Hebei","handan",2012,"邯郸市",1071.2,336.812,10.199,0.314424943988051,0.00952109783420463
"1387","Hebei","handan",2013,"邯郸市",1062.233,337.498,9.423,0.317725018898867,0.00887093509616063
"1388","Hebei","handan",2014,"邯郸市",1059.151,339.76,9.29,0.320785232700531,0.00877117615901793
"1389","Hebei","handan",2015,"邯郸市",1057.442,348.9,8.89,0.329947174407674,0.00840708048290119
"1390","Hebei","handan",2016,"邯郸市",1057.979,353.6,8.77,0.334222134843886,0.00828938948693688
"1391","Hebei","handan",2017,"邯郸市",1008.25951,402.98,4.2,0.399678848553583,0.00416559423277842
"1392","Hebei","handan",2018,"邯郸市",999.757,390.8,4.99,0.390894987481958,0.00499121286472613
"1393","Hebei","handan",2019,"邯郸市",985.45,380.8,4.6,0.386422446598001,0.00466791820995484
"1394","Hebei","handan",2020,"邯郸市",984.98861,386.3,4.56,0.392187276155406,0.00462949515730948
"1395","Hebei","handan",2021,"邯郸市",982.14645,388.6,3.72880323018394,0.395664007134578,0.0037965857639499
